Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	SF3A1_HUMAN	SF3A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.33	0.25|0.41	6|8|6|10	0.3305	0.4120	0.4879
GP3D_CHLMU	SRSF1_HUMAN	SRSF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|20	30	2	0.49	0.16|0.79	8|11|8|8	0.4785	0.7930	0.3327
GP3D_CHLMU	FUBP2_HUMAN	FUBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.38	0.78|0.00	4|0|3|0	0.3910	0.7820	0.4411
GP3D_CHLMU	CAZA1_HUMAN	CAZA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.44	0.57|0.28	3|0|4|0	0.4250	0.5740	0.4065
GP3D_CHLMU	2AAA_HUMAN	2AAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|8	11	2	0.40	0.17|0.62	3|6|1|2	0.3950	0.6180	0.4386
GP3D_CHLMU	MPCP_HUMAN	MPCP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.44	0.30|0.55	1|3|2|6	0.4250	0.5520	0.4065
GP3D_CHLMU	LPPRC_HUMAN	LPPRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|5	32	2	0.43	0.86|0.02	9|4|21|4	0.4390	0.8620	0.3842
GP3D_CHLMU	DDX6_HUMAN	DDX6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	120|184	304	2	0.00	0.00|0.00	83|113|59|120	0.0035	0.0040	0.6775
GP3D_CHLMU	PDIA6_HUMAN	PDIA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|24	52	2	0.29	0.30|0.27	14|14|17|18	0.2825	0.3000	0.5023
GP3D_CHLMU	TPM4_HUMAN	TPM4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|4	27	2	0.42	0.83|0.02	13|1|15|3	0.4250	0.8260	0.4065
GP3D_CHLMU	U2AF1_HUMAN	U2AF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.18	0.19|0.17	11|10|9|7	0.1800	0.1940	0.5311
GP3D_CHLMU	DESP_HUMAN	DESP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.46	0.45|0.43	8|10|8|11	0.4385	0.4520	0.3860
GP3D_CHLMU	CALX_HUMAN	CALX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.40	0.53|0.26	1|1|2|2	0.3990	0.5340	0.4329
GP3D_CHLMU	RTCB_HUMAN	RTCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.42	0.83|0.00	1|0|5|0	0.4155	0.8310	0.4195
GP3D_CHLMU	DDX1_HUMAN	DDX1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.31	0.64|0.00	0|0|1|0	0.3190	0.6380	0.4905
GP3D_CHLMU	IF5A1_HUMAN	IF5A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.28	0.00|0.59	0|1|0|0	0.2960	0.5920	0.4985
GP3D_CHLMU	U2AF2_HUMAN	U2AF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.34	0.63|0.00	0|1|0|0	0.3135	0.6270	0.4931
GP3D_CHLMU	PSMD2_HUMAN	PSMD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.32	0.61|0.00	0|0|0|1	0.3025	0.6050	0.4963
GP3D_CHLMU	MCM7_HUMAN	MCM7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.39	0.53|0.26	0|3|0|3	0.3960	0.5320	0.4355
GP3D_CHLMU	ANM1_HUMAN	ANM1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.41	0.84|0.00	1|0|5|0	0.4205	0.8410	0.4117
GP3D_CHLMU	PP1B_HUMAN	PP1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|4	17	2	0.42	0.73|0.10	7|2|7|4	0.4170	0.7340	0.4160
GP3D_CHLMU	PRP19_HUMAN	PRP19_HUMAN	TCA04_2_SPC|TCA04_3_SPC	44|45	89	2	0.56	0.56|0.56	24|29|28|30	0.5575	0.5580	0.2420
GP3D_CHLMU	SYDC_HUMAN	SYDC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	89|148	237	2	0.02	0.01|0.02	67|75|45|113	0.0165	0.0190	0.6667
GP3D_CHLMU	STIP1_HUMAN	STIP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|2	9	2	0.35	0.60|0.16	0|4|2|4	0.3805	0.6030	0.4572
GP3D_CHLMU	MCM3_HUMAN	MCM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|4	9	2	0.26	0.32|0.23	3|1|4|2	0.2750	0.3170	0.5034
GP3D_CHLMU	CAPR1_HUMAN	CAPR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.42	0.16|0.67	1|3|1|5	0.4140	0.6680	0.4208
GP3D_CHLMU	PPIB_HUMAN	PPIB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|19	27	2	0.45	0.15|0.72	6|14|1|12	0.4370	0.7220	0.3895
GP3D_CHLMU	HS105_HUMAN	HS105_HUMAN	TCA04_2_SPC|TCA04_3_SPC	36|9	45	2	0.46	0.87|0.02	20|3|19|14	0.4450	0.8730	0.3768
GP3D_CHLMU	PIMT_HUMAN	PIMT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|44	77	2	0.09	0.08|0.11	15|35|12|35	0.0900	0.1050	0.5944
GP3D_CHLMU	ACLY_HUMAN	ACLY_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|16	23	2	0.40	0.13|0.67	3|10|2|13	0.4000	0.6740	0.4316
GP3D_CHLMU	SND1_HUMAN	SND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|5	12	2	0.30	0.36|0.26	3|3|4|4	0.3050	0.3550	0.4952
GP3D_CHLMU	HORN_HUMAN	HORN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|3	26	2	0.44	0.90|0.01	8|0|23|1	0.4565	0.9020	0.3596
GP3D_CHLMU	TRAP1_HUMAN	TRAP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	38|49	87	2	0.19	0.14|0.23	24|24|32|31	0.1885	0.2340	0.5278
GP3D_CHLMU	RL10A_HUMAN	RL10A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|72	136	2	0.05	0.05|0.05	42|46|42|45	0.0455	0.0460	0.6397
GP3D_CHLMU	PDIA1_HUMAN	PDIA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.42	0.00|0.81	0|6|0|3	0.4045	0.8090	0.4256
GP3D_CHLMU	CAPZB_HUMAN	CAPZB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.35	0.53|0.18	2|0|3|4	0.3580	0.5320	0.4724
GP3D_CHLMU	DNJA1_HUMAN	DNJA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|5	21	2	0.43	0.76|0.08	5|2|15|4	0.4200	0.7580	0.4146
GP3D_CHLMU	CMBL_HUMAN	CMBL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|35	65	2	0.06	0.05|0.07	20|21|20|23	0.0610	0.0720	0.6217
GP3D_CHLMU	CALR_HUMAN	CALR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|9	42	2	0.45	0.85|0.04	22|7|18|7	0.4420	0.8460	0.3823
GP3D_CHLMU	RL18A_HUMAN	RL18A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	18|30	48	2	0.04	0.02|0.06	9|23|10|20	0.0380	0.0580	0.6473
GP3D_CHLMU	BUB3_HUMAN	BUB3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|8	23	2	0.45	0.66|0.22	8|3|10|8	0.4375	0.6550	0.3886
GP3D_CHLMU	EIF3F_HUMAN	EIF3F_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|7	10	2	0.38	0.20|0.54	3|4|0|5	0.3735	0.5430	0.4625
GP3D_CHLMU	RCC2_HUMAN	RCC2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.23	0.16|0.28	3|8|1|4	0.2180	0.2780	0.5179
GP3D_CHLMU	PSMD3_HUMAN	PSMD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.37	0.54|0.20	1|0|2|1	0.3670	0.5380	0.4661
GP3D_CHLMU	RL30_HUMAN	RL30_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.35	0.70|0.00	1|0|3|0	0.3495	0.6990	0.4780
GP3D_CHLMU	EIF3A_HUMAN	EIF3A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.14	0.17|0.11	0|0|4|4	0.1370	0.1650	0.5520
GP3D_CHLMU	C1TC_HUMAN	C1TC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.41	0.58|0.20	4|1|3|4	0.3910	0.5780	0.4417
GP3D_CHLMU	SYRC_HUMAN	SYRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.42	0.84|0.00	5|0|3|4	0.4205	0.8410	0.4117
GP3D_CHLMU	PLAK_HUMAN	PLAK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|25	42	2	0.18	0.12|0.26	9|18|8|20	0.1895	0.2550	0.5271
GP3D_CHLMU	PLEC_HUMAN	PLEC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|7	18	2	0.08	0.11|0.04	6|5|5|7	0.0765	0.1130	0.6095
GP3D_CHLMU	RL28_HUMAN	RL28_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|2	23	2	0.43	0.90|0.01	18|1|8|3	0.4510	0.8970	0.3679
GP3D_CHLMU	UBA1_HUMAN	UBA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.39	0.06|0.75	1|8|0|2	0.4035	0.7450	0.4263
GP3D_CHLMU	HCD2_HUMAN	HCD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	70|48	118	2	0.02	0.02|0.01	47|29|47|37	0.0165	0.0230	0.6658
GP3D_CHLMU	SYWC_HUMAN	SYWC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	158|126	284	2	0.00	0.00|0.00	110|77|111|90	0.0025	0.0040	0.6784
GP3D_CHLMU	PYC_HUMAN	PYC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|12	33	2	0.24	0.37|0.13	11|10|13|10	0.2500	0.3680	0.5098
GP3D_CHLMU	SYIC_HUMAN	SYIC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|1	6	2	0.35	0.58|0.09	4|0|2|1	0.3370	0.5830	0.4859
GP3D_CHLMU	PUR6_HUMAN	PUR6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.37	0.00|0.72	0|4|0|3	0.3620	0.7240	0.4693
GP3D_CHLMU	HMGB1_HUMAN	HMGB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.36	0.71|0.00	3|0|4|0	0.3565	0.7130	0.4729
GP3D_CHLMU	HNRL1_HUMAN	HNRL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|3	6	2	0.38	0.38|0.37	3|0|4|0	0.3760	0.3790	0.4609
GP3D_CHLMU	PUR2_HUMAN	PUR2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|17	27	2	0.24	0.13|0.32	8|12|3|13	0.2270	0.3220	0.5154
GP3D_CHLMU	PDIA3_HUMAN	PDIA3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|13	27	2	0.15	0.16|0.14	9|8|9|10	0.1495	0.1570	0.5447
GP3D_CHLMU	SR140_HUMAN	SR140_HUMAN	TCA04_2_SPC|TCA04_3_SPC	42|19	61	2	0.45	0.83|0.05	20|15|29|19	0.4430	0.8330	0.3814
GP3D_CHLMU	PA2G4_HUMAN	PA2G4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.40	0.79|0.05	16|0|16|11	0.4185	0.7860	0.4153
GP3D_CHLMU	DDB1_HUMAN	DDB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|3	11	2	0.39	0.64|0.16	5|0|7|2	0.3985	0.6410	0.4336
GP3D_CHLMU	NS1BP_HUMAN	NS1BP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|29	50	2	0.19	0.12|0.25	15|24|11|18	0.1865	0.2540	0.5291
GP3D_CHLMU	IF4G1_HUMAN	IF4G1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|22	86	2	0.45	0.88|0.01	40|11|43|24	0.4435	0.8750	0.3796
GP3D_CHLMU	GLYM_HUMAN	GLYM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|8	21	2	0.17	0.24|0.11	8|6|4|10	0.1730	0.2350	0.5324
GP3D_CHLMU	IF2A_HUMAN	IF2A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|62	112	2	0.12	0.11|0.12	25|47|33|50	0.1160	0.1230	0.5690
GP3D_CHLMU	MCM5_HUMAN	MCM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.21	0.14|0.27	3|5|5|4	0.2075	0.2740	0.5198
GP3D_CHLMU	SYVC_HUMAN	SYVC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.41	0.81|0.00	1|0|9|0	0.4070	0.8140	0.4249
GP3D_CHLMU	SAHH_HUMAN	SAHH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|9	13	2	0.41	0.19|0.60	2|5|2|8	0.3930	0.5970	0.4398
GP3D_CHLMU	PCNA_HUMAN	PCNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.39	0.49|0.28	0|2|0|1	0.3890	0.4940	0.4441
GP3D_CHLMU	BAG2_HUMAN	BAG2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.34	0.51|0.15	3|1|2|4	0.3295	0.5130	0.4890
GP3D_CHLMU	RU1C_HUMAN	RU1C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.31	0.60|0.00	0|1|0|2	0.2990	0.5980	0.4974
GP3D_CHLMU	EIF3E_HUMAN	EIF3E_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.30	0.00|0.60	0|1|0|2	0.2990	0.5980	0.4974
GP3D_CHLMU	XPO1_HUMAN	XPO1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.31	0.00|0.61	1|1|0|1	0.3050	0.6100	0.4952
GP3D_CHLMU	OAT_HUMAN	OAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|33	50	2	0.10	0.02|0.17	9|26|11|23	0.0945	0.1650	0.5896
GP3D_CHLMU	IQGA1_HUMAN	IQGA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|21	71	2	0.41	0.83|0.03	39|6|45|9	0.4280	0.8280	0.4002
GP3D_CHLMU	SYQ_HUMAN	SYQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.37	0.57|0.17	3|3|3|4	0.3710	0.5710	0.4641
GP3D_CHLMU	MCCB_HUMAN	MCCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|10	10	2	0.37	0.00|0.77	0|7|0|6	0.3860	0.7720	0.4483
GP3D_CHLMU	2ABA_HUMAN	2ABA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|26	53	2	0.16	0.15|0.14	22|16|18|18	0.1475	0.1510	0.5473
GP3D_CHLMU	NDKB_HUMAN	NDKB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|9	17	2	0.11	0.10|0.11	4|6|7|6	0.1050	0.1110	0.5779
GP3D_CHLMU	STRAP_HUMAN	STRAP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.34	0.00|0.70	0|3|0|3	0.3505	0.7010	0.4765
GP3D_CHLMU	P5CS_HUMAN	P5CS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.34	0.00|0.68	0|4|0|2	0.3420	0.6840	0.4840
GP3D_CHLMU	CHERP_HUMAN	CHERP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|6	12	2	0.24	0.23|0.23	4|4|3|5	0.2315	0.2330	0.5141
GP3D_CHLMU	RUXE_HUMAN	RUXE_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.37	0.19|0.56	0|2|0|4	0.3740	0.5630	0.4620
GP3D_CHLMU	CAZA2_HUMAN	CAZA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.37	0.73|0.00	5|0|4|0	0.3630	0.7260	0.4682
GP3D_CHLMU	LMNA_HUMAN	LMNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.35	0.53|0.18	2|4|2|1	0.3555	0.5280	0.4739
GP3D_CHLMU	RUXF_HUMAN	RUXF_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|7	7	2	0.38	0.00|0.70	0|5|0|4	0.3490	0.6980	0.4790
GP3D_CHLMU	EIF3L_HUMAN	EIF3L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|5	7	2	0.36	0.19|0.53	2|2|2|3	0.3605	0.5280	0.4708
GP3D_CHLMU	TADBP_HUMAN	TADBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|11	27	2	0.14	0.20|0.09	6|10|10|12	0.1415	0.1980	0.5507
GP3D_CHLMU	RPN1_HUMAN	RPN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|23	55	2	0.14	0.20|0.07	23|17|17|22	0.1340	0.1960	0.5540
GP3D_CHLMU	IF2G_HUMAN	IF2G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	58|40	98	2	0.02	0.05|0.01	37|28|39|38	0.0285	0.0450	0.6595
GP3D_CHLMU	RBP2_HUMAN	RBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|16	48	2	0.19	0.34|0.06	25|6|27|11	0.1965	0.3350	0.5232
GP3D_CHLMU	TPIS_HUMAN	TPIS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|4	11	2	0.15	0.22|0.09	5|2|6|2	0.1560	0.2240	0.5406
GP3D_CHLMU	DHE3_HUMAN	DHE3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|0	11	2	0.40	0.79|0.00	6|0|9|0	0.3965	0.7930	0.4348
GP3D_CHLMU	SMC4_HUMAN	SMC4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.20	0.11|0.28	4|2|2|7	0.1955	0.2800	0.5258
GP3D_CHLMU	DNJA2_HUMAN	DNJA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.14	0.09|0.18	7|12|7|11	0.1350	0.1760	0.5527
GP3D_CHLMU	CAND1_HUMAN	CAND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|12	28	2	0.19	0.23|0.16	12|8|13|7	0.1955	0.2330	0.5245
GP3D_CHLMU	SEPT2_HUMAN	SEPT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.39	0.71|0.05	18|4|15|9	0.3825	0.7130	0.4561
GP3D_CHLMU	ABCF1_HUMAN	ABCF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|16	40	2	0.14	0.19|0.08	20|15|11|12	0.1340	0.1920	0.5540
GP3D_CHLMU	FILA2_HUMAN	FILA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	193|352	545	2	0.00	0.00|0.00	201|207|142|258	0.0000	0.0000	0.8605
GP3D_CHLMU	DREB_HUMAN	DREB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.36	0.76|0.00	5|0|9|0	0.3810	0.7620	0.4566
GP3D_CHLMU	IF2B3_HUMAN	IF2B3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.19	0.14|0.23	4|2|4|1	0.1825	0.2300	0.5304
GP3D_CHLMU	ACACA_HUMAN	ACACA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|3	8	2	0.05	0.07|0.03	3|2|4|2	0.0475	0.0690	0.6372
GP3D_CHLMU	PSA6_HUMAN	PSA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|7	14	2	0.12	0.13|0.12	8|3|7|2	0.1270	0.1300	0.5613
GP3D_CHLMU	PGK1_HUMAN	PGK1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|15	24	2	0.12	0.06|0.19	5|12|8|10	0.1235	0.1860	0.5632
GP3D_CHLMU	IF2P_HUMAN	IF2P_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.34	0.00|0.69	2|3|0|3	0.3445	0.6890	0.4830
GP3D_CHLMU	COPA_HUMAN	COPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.37	0.66|0.00	1|0|4|0	0.3295	0.6590	0.4890
GP3D_CHLMU	IF6_HUMAN	IF6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|7	22	2	0.11	0.16|0.04	5|8|10|9	0.0990	0.1610	0.5848
GP3D_CHLMU	PHB_HUMAN	PHB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.20	0.23|0.15	3|1|3|1	0.1860	0.2270	0.5298
GP3D_CHLMU	TRA2B_HUMAN	TRA2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.29	0.00|0.55	0|0|0|2	0.2740	0.5480	0.5040
GP3D_CHLMU	PP2AA_HUMAN	PP2AA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.31	0.63|0.00	1|2|2|0	0.3145	0.6290	0.4926
GP3D_CHLMU	RFA1_HUMAN	RFA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.32	0.64|0.00	4|0|1|0	0.3180	0.6360	0.4910
GP3D_CHLMU	IMDH2_HUMAN	IMDH2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.33	0.66|0.00	1|0|4|0	0.3310	0.6620	0.4874
GP3D_CHLMU	EIF3H_HUMAN	EIF3H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|12	12	2	0.46	0.00|0.89	0|8|0|9	0.4455	0.8910	0.3739
GP3D_CHLMU	K2C78_HUMAN	K2C78_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.38	0.77|0.00	2|0|6|0	0.3860	0.7720	0.4483
GP3D_CHLMU	TLN1_HUMAN	TLN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	25|32	57	2	0.20	0.15|0.25	16|26|17|26	0.1980	0.2470	0.5218
GP3D_CHLMU	DSG1_HUMAN	DSG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|82	112	2	0.08	0.01|0.17	35|53|32|48	0.0855	0.1660	0.5997
GP3D_CHLMU	RPN2_HUMAN	RPN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|11	39	2	0.14	0.24|0.03	18|7|19|14	0.1310	0.2360	0.5567
GP3D_CHLMU	IPO5_HUMAN	IPO5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|12	31	2	0.18	0.25|0.10	7|11|12|16	0.1770	0.2530	0.5317
GP3D_CHLMU	LRC59_HUMAN	LRC59_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|22	46	2	0.14	0.15|0.14	17|18|16|18	0.1475	0.1520	0.5473
GP3D_CHLMU	IF2B2_HUMAN	IF2B2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	41|24	65	2	0.10	0.16|0.03	27|19|28|24	0.0950	0.1570	0.5884
GP3D_CHLMU	SEPT9_HUMAN	SEPT9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|32	55	2	0.09	0.05|0.15	16|25|17|25	0.1000	0.1460	0.5829
GP3D_CHLMU	PYRG1_HUMAN	PYRG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|23	56	2	0.11	0.16|0.05	26|14|26|19	0.1055	0.1580	0.5773
GP3D_CHLMU	SSBP_HUMAN	SSBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	184|320	504	2	0.00	0.00|0.00	129|219|145|281	0.0000	0.0000	0.8605
GP3D_CHLMU	NSUN2_HUMAN	NSUN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.33	0.12|0.55	2|5|2|4	0.3335	0.5500	0.4869
GP3D_CHLMU	MOES_HUMAN	MOES_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|0	9	2	0.35	0.71|0.00	4|1|6|2	0.3560	0.7120	0.4734
GP3D_CHLMU	SERPH_HUMAN	SERPH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|12	18	2	0.13	0.07|0.19	4|7|5|11	0.1295	0.1930	0.5580
GP3D_CHLMU	IF1AX_HUMAN	IF1AX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	35|41	76	2	0.01	0.01|0.01	38|16|31|32	0.0070	0.0090	0.6737
GP3D_CHLMU	SP16H_HUMAN	SP16H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|6	27	2	0.39	0.71|0.05	17|6|12|6	0.3795	0.7060	0.4593
GP3D_CHLMU	C1TM_HUMAN	C1TM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|6	16	2	0.15	0.22|0.09	6|4|9|5	0.1535	0.2210	0.5426
GP3D_CHLMU	GSTP1_HUMAN	GSTP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.13	0.15|0.10	3|3|2|2	0.1265	0.1540	0.5619
GP3D_CHLMU	IPYR_HUMAN	IPYR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|8	14	2	0.11	0.09|0.14	5|5|4|7	0.1175	0.1440	0.5677
GP3D_CHLMU	PGAM5_HUMAN	PGAM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|17	30	2	0.08	0.04|0.11	18|12|8|8	0.0765	0.1090	0.6095
GP3D_CHLMU	SSRP1_HUMAN	SSRP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|20	21	2	0.33	0.02|0.70	8|8|1|15	0.3620	0.7030	0.4693
GP3D_CHLMU	ECHA_HUMAN	ECHA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.33	0.00|0.66	0|5|0|2	0.3275	0.6550	0.4895
GP3D_CHLMU	HSPB1_HUMAN	HSPB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|5	26	2	0.37	0.72|0.04	15|1|16|8	0.3800	0.7190	0.4582
GP3D_CHLMU	SNR40_HUMAN	SNR40_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.35	0.70|0.00	0|0|6|1	0.3490	0.6980	0.4790
GP3D_CHLMU	IF2B_HUMAN	IF2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|1	5	2	0.28	0.43|0.15	0|2|2|3	0.2870	0.4250	0.5017
GP3D_CHLMU	AAAT_HUMAN	AAAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|124	125	2	0.44	0.00|0.86	0|113|1|83	0.4340	0.8640	0.3929
