Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	SF3A1_HUMAN	SF3A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.00	0.00|0.00	6|8|6|10	0.0000	0.0000	0.9294
GP3D_CHLMU	SRSF1_HUMAN	SRSF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|20	30	2	0.00	0.00|0.00	8|11|8|8	0.0015	0.0030	0.7300
GP3D_CHLMU	FUBP2_HUMAN	FUBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.37	0.72|0.00	4|0|3|0	0.3610	0.7220	0.4790
GP3D_CHLMU	CAZA1_HUMAN	CAZA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.15	0.31|0.00	3|0|4|0	0.1525	0.3050	0.6040
GP3D_CHLMU	2AAA_HUMAN	2AAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|8	11	2	0.05	0.00|0.11	3|6|1|2	0.0550	0.1100	0.6570
GP3D_CHLMU	MPCP_HUMAN	MPCP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.03	0.00|0.05	1|3|2|6	0.0285	0.0540	0.6811
GP3D_CHLMU	LPPRC_HUMAN	LPPRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|5	32	2	0.15	0.29|0.00	9|4|21|4	0.1435	0.2870	0.6077
GP3D_CHLMU	DDX6_HUMAN	DDX6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	120|184	304	2	0.00	0.00|0.00	83|113|59|120	0.0000	0.0000	0.9294
GP3D_CHLMU	PDIA6_HUMAN	PDIA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|24	52	2	0.00	0.00|0.00	14|14|17|18	0.0000	0.0000	0.9294
GP3D_CHLMU	TPM4_HUMAN	TPM4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|4	27	2	0.13	0.23|0.00	13|1|15|3	0.1165	0.2330	0.6215
GP3D_CHLMU	U2AF1_HUMAN	U2AF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.00	0.00|0.00	11|10|9|7	0.0000	0.0000	0.9294
GP3D_CHLMU	DESP_HUMAN	DESP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.00	0.00|0.00	8|10|8|11	0.0000	0.0000	0.9294
GP3D_CHLMU	CALX_HUMAN	CALX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.12	0.22|0.01	1|1|2|2	0.1125	0.2160	0.6243
GP3D_CHLMU	RTCB_HUMAN	RTCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.32	0.66|0.00	1|0|5|0	0.3310	0.6620	0.5168
GP3D_CHLMU	DDX1_HUMAN	DDX1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.22	0.45|0.00	0|0|1|0	0.2225	0.4450	0.5715
GP3D_CHLMU	IF5A1_HUMAN	IF5A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.22	0.00|0.48	0|1|0|0	0.2420	0.4840	0.5607
GP3D_CHLMU	U2AF2_HUMAN	U2AF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.23	0.47|0.00	0|1|0|0	0.2340	0.4680	0.5643
GP3D_CHLMU	PSMD2_HUMAN	PSMD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.22	0.43|0.00	0|0|0|1	0.2160	0.4320	0.5759
GP3D_CHLMU	MCM7_HUMAN	MCM7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.08	0.16|0.00	0|3|0|3	0.0820	0.1600	0.6390
GP3D_CHLMU	ANM1_HUMAN	ANM1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.35	0.69|0.00	1|0|5|0	0.3440	0.6880	0.5046
GP3D_CHLMU	PP1B_HUMAN	PP1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|4	17	2	0.11	0.23|0.00	7|2|7|4	0.1125	0.2250	0.6243
GP3D_CHLMU	PRP19_HUMAN	PRP19_HUMAN	TCA04_2_SPC|TCA04_3_SPC	44|45	89	2	0.00	0.00|0.00	24|29|28|30	0.0000	0.0000	0.9294
GP3D_CHLMU	SYDC_HUMAN	SYDC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	89|148	237	2	0.00	0.00|0.00	67|75|45|113	0.0000	0.0000	0.9294
GP3D_CHLMU	STIP1_HUMAN	STIP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|2	9	2	0.17	0.31|0.00	0|4|2|4	0.1565	0.3130	0.6022
GP3D_CHLMU	MCM3_HUMAN	MCM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|4	9	2	0.01	0.03|0.00	3|1|4|2	0.0140	0.0270	0.6941
GP3D_CHLMU	CAPR1_HUMAN	CAPR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.13	0.00|0.26	1|3|1|5	0.1295	0.2590	0.6151
GP3D_CHLMU	PPIB_HUMAN	PPIB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|19	27	2	0.00	0.00|0.01	6|14|1|12	0.0030	0.0060	0.7194
GP3D_CHLMU	HS105_HUMAN	HS105_HUMAN	TCA04_2_SPC|TCA04_3_SPC	36|9	45	2	0.04	0.09|0.00	20|3|19|14	0.0460	0.0920	0.6623
GP3D_CHLMU	PIMT_HUMAN	PIMT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|44	77	2	0.00	0.00|0.00	15|35|12|35	0.0000	0.0000	0.9294
GP3D_CHLMU	ACLY_HUMAN	ACLY_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|16	23	2	0.00	0.00|0.00	3|10|2|13	0.0005	0.0010	0.7519
GP3D_CHLMU	SND1_HUMAN	SND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|5	12	2	0.00	0.01|0.00	3|3|4|4	0.0050	0.0100	0.7109
GP3D_CHLMU	HORN_HUMAN	HORN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|3	26	2	0.33	0.66|0.00	8|0|23|1	0.3280	0.6560	0.5186
GP3D_CHLMU	TRAP1_HUMAN	TRAP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	38|49	87	2	0.00	0.00|0.00	24|24|32|31	0.0000	0.0000	0.9294
GP3D_CHLMU	RL10A_HUMAN	RL10A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|72	136	2	0.00	0.00|0.00	42|46|42|45	0.0000	0.0000	0.9294
GP3D_CHLMU	PDIA1_HUMAN	PDIA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.22	0.00|0.44	0|6|0|3	0.2215	0.4430	0.5742
GP3D_CHLMU	CAPZB_HUMAN	CAPZB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.14	0.26|0.00	2|0|3|4	0.1300	0.2590	0.6141
GP3D_CHLMU	DNJA1_HUMAN	DNJA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|5	21	2	0.06	0.12|0.00	5|2|15|4	0.0615	0.1230	0.6535
GP3D_CHLMU	CMBL_HUMAN	CMBL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|35	65	2	0.00	0.00|0.00	20|21|20|23	0.0000	0.0000	0.9294
GP3D_CHLMU	CALR_HUMAN	CALR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|9	42	2	0.02	0.05|0.00	22|7|18|7	0.0240	0.0480	0.6844
GP3D_CHLMU	RL18A_HUMAN	RL18A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	18|30	48	2	0.00	0.00|0.00	9|23|10|20	0.0000	0.0000	0.9294
GP3D_CHLMU	BUB3_HUMAN	BUB3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|8	23	2	0.00	0.00|0.00	8|3|10|8	0.0000	0.0000	0.9294
GP3D_CHLMU	EIF3F_HUMAN	EIF3F_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|7	10	2	0.01	0.00|0.03	3|4|0|5	0.0155	0.0310	0.6901
GP3D_CHLMU	RCC2_HUMAN	RCC2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.01	0.00|0.01	3|8|1|4	0.0040	0.0080	0.7123
GP3D_CHLMU	PSMD3_HUMAN	PSMD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.13	0.24|0.01	1|0|2|1	0.1270	0.2400	0.6160
GP3D_CHLMU	RL30_HUMAN	RL30_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.32	0.63|0.00	1|0|3|0	0.3140	0.6280	0.5275
GP3D_CHLMU	EIF3A_HUMAN	EIF3A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.01	0.02|0.00	0|0|4|4	0.0130	0.0240	0.6949
GP3D_CHLMU	C1TC_HUMAN	C1TC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.05	0.10|0.00	4|1|3|4	0.0515	0.1020	0.6597
GP3D_CHLMU	SYRC_HUMAN	SYRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.29	0.55|0.00	5|0|3|4	0.2735	0.5470	0.5459
GP3D_CHLMU	PLAK_HUMAN	PLAK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|25	42	2	0.00	0.00|0.00	9|18|8|20	0.0000	0.0000	0.9294
GP3D_CHLMU	PLEC_HUMAN	PLEC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|7	18	2	0.00	0.00|0.00	6|5|5|7	0.0000	0.0000	0.9294
GP3D_CHLMU	RL28_HUMAN	RL28_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|2	23	2	0.45	0.88|0.00	18|1|8|3	0.4410	0.8820	0.4195
GP3D_CHLMU	UBA1_HUMAN	UBA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.08	0.00|0.15	1|8|0|2	0.0735	0.1470	0.6454
GP3D_CHLMU	HCD2_HUMAN	HCD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	70|48	118	2	0.00	0.00|0.00	47|29|47|37	0.0000	0.0000	0.9294
GP3D_CHLMU	SYWC_HUMAN	SYWC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	158|126	284	2	0.00	0.00|0.00	110|77|111|90	0.0000	0.0000	0.9294
GP3D_CHLMU	PYC_HUMAN	PYC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|12	33	2	0.00	0.00|0.00	11|10|13|10	0.0000	0.0000	0.9294
GP3D_CHLMU	SYIC_HUMAN	SYIC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|1	6	2	0.13	0.24|0.00	4|0|2|1	0.1180	0.2350	0.6197
GP3D_CHLMU	PUR6_HUMAN	PUR6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.20	0.00|0.41	0|4|0|3	0.2025	0.4050	0.5804
GP3D_CHLMU	HMGB1_HUMAN	HMGB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.31	0.60|0.00	3|0|4|0	0.2985	0.5970	0.5371
GP3D_CHLMU	HNRL1_HUMAN	HNRL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|3	6	2	0.02	0.03|0.01	3|0|4|0	0.0210	0.0310	0.6885
GP3D_CHLMU	PUR2_HUMAN	PUR2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|17	27	2	0.00	0.00|0.00	8|12|3|13	0.0000	0.0000	0.9294
GP3D_CHLMU	PDIA3_HUMAN	PDIA3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|13	27	2	0.00	0.00|0.00	9|8|9|10	0.0000	0.0000	0.9294
GP3D_CHLMU	SR140_HUMAN	SR140_HUMAN	TCA04_2_SPC|TCA04_3_SPC	42|19	61	2	0.00	0.00|0.00	20|15|29|19	0.0000	0.0000	0.9294
GP3D_CHLMU	PA2G4_HUMAN	PA2G4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.00	0.00|0.00	16|0|16|11	0.0020	0.0040	0.7268
GP3D_CHLMU	DDB1_HUMAN	DDB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|3	11	2	0.05	0.10|0.00	5|0|7|2	0.0505	0.1010	0.6606
GP3D_CHLMU	NS1BP_HUMAN	NS1BP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|29	50	2	0.00	0.00|0.00	15|24|11|18	0.0000	0.0000	0.9294
GP3D_CHLMU	IF4G1_HUMAN	IF4G1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|22	86	2	0.00	0.00|0.00	40|11|43|24	0.0000	0.0000	0.9294
GP3D_CHLMU	GLYM_HUMAN	GLYM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|8	21	2	0.00	0.00|0.00	8|6|4|10	0.0000	0.0000	0.9294
GP3D_CHLMU	IF2A_HUMAN	IF2A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|62	112	2	0.00	0.00|0.00	25|47|33|50	0.0000	0.0000	0.9294
GP3D_CHLMU	MCM5_HUMAN	MCM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.00	0.00|0.00	3|5|5|4	0.0005	0.0010	0.7519
GP3D_CHLMU	SYVC_HUMAN	SYVC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.17	0.32|0.00	1|0|9|0	0.1580	0.3160	0.6003
GP3D_CHLMU	SAHH_HUMAN	SAHH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|9	13	2	0.00	0.00|0.01	2|5|2|8	0.0035	0.0070	0.7152
GP3D_CHLMU	PCNA_HUMAN	PCNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.14	0.23|0.04	0|2|0|1	0.1350	0.2340	0.6114
GP3D_CHLMU	BAG2_HUMAN	BAG2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.09	0.19|0.00	3|1|2|4	0.0925	0.1850	0.6335
GP3D_CHLMU	RU1C_HUMAN	RU1C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.24	0.50|0.00	0|1|0|2	0.2510	0.5020	0.5523
GP3D_CHLMU	EIF3E_HUMAN	EIF3E_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.16	0.00|0.32	0|1|0|2	0.1590	0.3180	0.5985
GP3D_CHLMU	XPO1_HUMAN	XPO1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.14	0.00|0.26	1|1|0|1	0.1310	0.2620	0.6132
GP3D_CHLMU	OAT_HUMAN	OAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|33	50	2	0.00	0.00|0.00	9|26|11|23	0.0000	0.0000	0.9294
GP3D_CHLMU	IQGA1_HUMAN	IQGA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|21	71	2	0.00	0.00|0.00	39|6|45|9	0.0000	0.0000	0.9294
GP3D_CHLMU	SYQ_HUMAN	SYQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.03	0.06|0.00	3|3|3|4	0.0290	0.0580	0.6795
GP3D_CHLMU	MCCB_HUMAN	MCCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|10	10	2	0.10	0.00|0.24	0|7|0|6	0.1200	0.2400	0.6188
GP3D_CHLMU	2ABA_HUMAN	2ABA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|26	53	2	0.00	0.00|0.00	22|16|18|18	0.0000	0.0000	0.9294
GP3D_CHLMU	NDKB_HUMAN	NDKB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|9	17	2	0.00	0.00|0.00	4|6|7|6	0.0000	0.0000	0.9294
GP3D_CHLMU	STRAP_HUMAN	STRAP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.16	0.00|0.33	0|3|0|3	0.1660	0.3320	0.5975
GP3D_CHLMU	P5CS_HUMAN	P5CS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.09	0.00|0.18	0|4|0|2	0.0915	0.1830	0.6353
GP3D_CHLMU	CHERP_HUMAN	CHERP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|6	12	2	0.00	0.00|0.00	4|4|3|5	0.0005	0.0010	0.7519
GP3D_CHLMU	RUXE_HUMAN	RUXE_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.11	0.00|0.23	0|2|0|4	0.1180	0.2320	0.6206
GP3D_CHLMU	CAZA2_HUMAN	CAZA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.23	0.46|0.00	5|0|4|0	0.2310	0.4620	0.5652
GP3D_CHLMU	LMNA_HUMAN	LMNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.04	0.10|0.00	2|4|2|1	0.0520	0.1040	0.6588
GP3D_CHLMU	RUXF_HUMAN	RUXF_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|7	7	2	0.20	0.00|0.38	0|5|0|4	0.1880	0.3760	0.5894
GP3D_CHLMU	EIF3L_HUMAN	EIF3L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|5	7	2	0.04	0.00|0.07	2|2|2|3	0.0345	0.0680	0.6753
GP3D_CHLMU	TADBP_HUMAN	TADBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|11	27	2	0.00	0.00|0.00	6|10|10|12	0.0000	0.0000	0.9294
GP3D_CHLMU	RPN1_HUMAN	RPN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|23	55	2	0.00	0.00|0.00	23|17|17|22	0.0000	0.0000	0.9294
GP3D_CHLMU	IF2G_HUMAN	IF2G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	58|40	98	2	0.00	0.00|0.00	37|28|39|38	0.0000	0.0000	0.9294
GP3D_CHLMU	RBP2_HUMAN	RBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|16	48	2	0.00	0.00|0.00	25|6|27|11	0.0000	0.0000	0.9294
GP3D_CHLMU	TPIS_HUMAN	TPIS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|4	11	2	0.01	0.02|0.00	5|2|6|2	0.0090	0.0180	0.6996
GP3D_CHLMU	DHE3_HUMAN	DHE3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|0	11	2	0.19	0.37|0.00	6|0|9|0	0.1860	0.3720	0.5912
GP3D_CHLMU	SMC4_HUMAN	SMC4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.00	0.00|0.00	4|2|2|7	0.0010	0.0020	0.7393
GP3D_CHLMU	DNJA2_HUMAN	DNJA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.00	0.00|0.00	7|12|7|11	0.0000	0.0000	0.9294
GP3D_CHLMU	CAND1_HUMAN	CAND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|12	28	2	0.00	0.00|0.00	12|8|13|7	0.0000	0.0000	0.9294
GP3D_CHLMU	SEPT2_HUMAN	SEPT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.00	0.00|0.00	18|4|15|9	0.0005	0.0010	0.7519
GP3D_CHLMU	ABCF1_HUMAN	ABCF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|16	40	2	0.00	0.00|0.00	20|15|11|12	0.0000	0.0000	0.9294
GP3D_CHLMU	FILA2_HUMAN	FILA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	193|352	545	2	0.00	0.00|0.00	201|207|142|258	0.0000	0.0000	0.9294
GP3D_CHLMU	DREB_HUMAN	DREB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.20	0.39|0.00	5|0|9|0	0.1960	0.3920	0.5849
GP3D_CHLMU	IF2B3_HUMAN	IF2B3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.01	0.00|0.01	4|2|4|1	0.0035	0.0060	0.7152
GP3D_CHLMU	ACACA_HUMAN	ACACA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|3	8	2	0.00	0.01|0.00	3|2|4|2	0.0025	0.0050	0.7215
GP3D_CHLMU	PSA6_HUMAN	PSA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|7	14	2	0.00	0.00|0.00	8|3|7|2	0.0000	0.0000	0.9294
GP3D_CHLMU	PGK1_HUMAN	PGK1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|15	24	2	0.00	0.00|0.00	5|12|8|10	0.0000	0.0000	0.9294
GP3D_CHLMU	IF2P_HUMAN	IF2P_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.07	0.00|0.16	2|3|0|3	0.0775	0.1550	0.6427
GP3D_CHLMU	COPA_HUMAN	COPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.18	0.35|0.00	1|0|4|0	0.1755	0.3510	0.5930
GP3D_CHLMU	IF6_HUMAN	IF6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|7	22	2	0.00	0.00|0.00	5|8|10|9	0.0000	0.0000	0.9294
GP3D_CHLMU	PHB_HUMAN	PHB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.03	0.05|0.00	3|1|3|1	0.0250	0.0490	0.6820
GP3D_CHLMU	TRA2B_HUMAN	TRA2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.15	0.00|0.28	0|0|0|2	0.1385	0.2770	0.6104
GP3D_CHLMU	PP2AA_HUMAN	PP2AA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.18	0.39|0.00	1|2|2|0	0.1970	0.3940	0.5831
GP3D_CHLMU	RFA1_HUMAN	RFA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.15	0.30|0.00	4|0|1|0	0.1520	0.3040	0.6049
GP3D_CHLMU	IMDH2_HUMAN	IMDH2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.20	0.39|0.00	1|0|4|0	0.1965	0.3930	0.5840
GP3D_CHLMU	EIF3H_HUMAN	EIF3H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|12	12	2	0.17	0.00|0.31	0|8|0|9	0.1565	0.3130	0.6022
GP3D_CHLMU	K2C78_HUMAN	K2C78_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.22	0.43|0.00	2|0|6|0	0.2125	0.4250	0.5768
GP3D_CHLMU	TLN1_HUMAN	TLN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	25|32	57	2	0.00	0.00|0.00	16|26|17|26	0.0000	0.0000	0.9294
GP3D_CHLMU	DSG1_HUMAN	DSG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|82	112	2	0.00	0.00|0.00	35|53|32|48	0.0000	0.0000	0.9294
GP3D_CHLMU	RPN2_HUMAN	RPN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|11	39	2	0.00	0.00|0.00	18|7|19|14	0.0000	0.0000	0.9294
GP3D_CHLMU	IPO5_HUMAN	IPO5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|12	31	2	0.00	0.00|0.00	7|11|12|16	0.0000	0.0000	0.9294
GP3D_CHLMU	LRC59_HUMAN	LRC59_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|22	46	2	0.00	0.00|0.00	17|18|16|18	0.0000	0.0000	0.9294
GP3D_CHLMU	IF2B2_HUMAN	IF2B2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	41|24	65	2	0.00	0.00|0.00	27|19|28|24	0.0000	0.0000	0.9294
GP3D_CHLMU	SEPT9_HUMAN	SEPT9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|32	55	2	0.00	0.00|0.00	16|25|17|25	0.0000	0.0000	0.9294
GP3D_CHLMU	PYRG1_HUMAN	PYRG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|23	56	2	0.00	0.00|0.00	26|14|26|19	0.0000	0.0000	0.9294
GP3D_CHLMU	SSBP_HUMAN	SSBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	184|320	504	2	0.00	0.00|0.00	129|219|145|281	0.0000	0.0000	0.9294
GP3D_CHLMU	NSUN2_HUMAN	NSUN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.02	0.00|0.03	2|5|2|4	0.0145	0.0290	0.6933
GP3D_CHLMU	MOES_HUMAN	MOES_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|0	9	2	0.12	0.24|0.00	4|1|6|2	0.1210	0.2420	0.6178
GP3D_CHLMU	SERPH_HUMAN	SERPH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|12	18	2	0.00	0.00|0.00	4|7|5|11	0.0000	0.0000	0.9294
GP3D_CHLMU	IF1AX_HUMAN	IF1AX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	35|41	76	2	0.00	0.00|0.00	38|16|31|32	0.0000	0.0000	0.9294
GP3D_CHLMU	SP16H_HUMAN	SP16H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|6	27	2	0.00	0.00|0.00	17|6|12|6	0.0005	0.0010	0.7519
GP3D_CHLMU	C1TM_HUMAN	C1TM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|6	16	2	0.00	0.00|0.00	6|4|9|5	0.0000	0.0000	0.9294
GP3D_CHLMU	GSTP1_HUMAN	GSTP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.01	0.01|0.00	3|3|2|2	0.0065	0.0120	0.7065
GP3D_CHLMU	IPYR_HUMAN	IPYR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|8	14	2	0.00	0.00|0.00	5|5|4|7	0.0000	0.0000	0.9294
GP3D_CHLMU	PGAM5_HUMAN	PGAM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|17	30	2	0.00	0.00|0.00	18|12|8|8	0.0000	0.0000	0.9294
GP3D_CHLMU	SSRP1_HUMAN	SSRP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|20	21	2	0.04	0.00|0.06	8|8|1|15	0.0305	0.0610	0.6786
GP3D_CHLMU	ECHA_HUMAN	ECHA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.08	0.00|0.16	0|5|0|2	0.0775	0.1550	0.6427
GP3D_CHLMU	HSPB1_HUMAN	HSPB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|5	26	2	0.00	0.00|0.00	15|1|16|8	0.0010	0.0020	0.7393
GP3D_CHLMU	SNR40_HUMAN	SNR40_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.16	0.35|0.00	0|0|6|1	0.1735	0.3470	0.5948
GP3D_CHLMU	IF2B_HUMAN	IF2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|1	5	2	0.06	0.13|0.00	0|2|2|3	0.0650	0.1300	0.6517
GP3D_CHLMU	AAAT_HUMAN	AAAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|124	125	2	0.00	0.00|0.00	0|113|1|83	0.0000	0.0000	0.9294
