Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	SF3A1_HUMAN	SF3A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.01	0.00|0.01	6|8|6|10	0.0045	0.0090	0.6515
GP3D_CHLMU	SRSF1_HUMAN	SRSF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|20	30	2	0.06	0.00|0.12	8|11|8|8	0.0615	0.1230	0.5953
GP3D_CHLMU	FUBP2_HUMAN	FUBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.42	0.85|0.00	4|0|3|0	0.4230	0.8460	0.4325
GP3D_CHLMU	CAZA1_HUMAN	CAZA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.26	0.50|0.02	3|0|4|0	0.2580	0.5000	0.5256
GP3D_CHLMU	2AAA_HUMAN	2AAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|8	11	2	0.23	0.00|0.45	3|6|1|2	0.2270	0.4530	0.5377
GP3D_CHLMU	MPCP_HUMAN	MPCP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.15	0.00|0.29	1|3|2|6	0.1440	0.2870	0.5661
GP3D_CHLMU	LPPRC_HUMAN	LPPRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|5	32	2	0.32	0.58|0.00	9|4|21|4	0.2885	0.5770	0.5114
GP3D_CHLMU	DDX6_HUMAN	DDX6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	120|184	304	2	0.00	0.00|0.00	83|113|59|120	0.0000	0.0000	0.9047
GP3D_CHLMU	PDIA6_HUMAN	PDIA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|24	52	2	0.00	0.00|0.00	14|14|17|18	0.0000	0.0000	0.9047
GP3D_CHLMU	TPM4_HUMAN	TPM4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|4	27	2	0.39	0.80|0.00	13|1|15|3	0.3985	0.7970	0.4582
GP3D_CHLMU	U2AF1_HUMAN	U2AF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.00	0.00|0.00	11|10|9|7	0.0000	0.0000	0.9047
GP3D_CHLMU	DESP_HUMAN	DESP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.00	0.00|0.00	8|10|8|11	0.0000	0.0000	0.9047
GP3D_CHLMU	CALX_HUMAN	CALX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.21	0.38|0.03	1|1|2|2	0.2055	0.3780	0.5484
GP3D_CHLMU	RTCB_HUMAN	RTCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.41	0.82|0.00	1|0|5|0	0.4075	0.8150	0.4491
GP3D_CHLMU	DDX1_HUMAN	DDX1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.29	0.56|0.00	0|0|1|0	0.2800	0.5600	0.5159
GP3D_CHLMU	IF5A1_HUMAN	IF5A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.29	0.00|0.61	0|1|0|0	0.3040	0.6080	0.5048
GP3D_CHLMU	U2AF2_HUMAN	U2AF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.29	0.57|0.00	0|1|0|0	0.2835	0.5670	0.5137
GP3D_CHLMU	PSMD2_HUMAN	PSMD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.25	0.49|0.00	0|0|0|1	0.2460	0.4920	0.5316
GP3D_CHLMU	MCM7_HUMAN	MCM7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.17	0.33|0.03	0|3|0|3	0.1765	0.3280	0.5580
GP3D_CHLMU	ANM1_HUMAN	ANM1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.45	0.84|0.00	1|0|5|0	0.4215	0.8430	0.4360
GP3D_CHLMU	PP1B_HUMAN	PP1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|4	17	2	0.30	0.55|0.00	7|2|7|4	0.2765	0.5530	0.5189
GP3D_CHLMU	PRP19_HUMAN	PRP19_HUMAN	TCA04_2_SPC|TCA04_3_SPC	44|45	89	2	0.00	0.00|0.00	24|29|28|30	0.0000	0.0000	0.9047
GP3D_CHLMU	SYDC_HUMAN	SYDC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	89|148	237	2	0.00	0.00|0.00	67|75|45|113	0.0000	0.0000	0.9047
GP3D_CHLMU	STIP1_HUMAN	STIP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|2	9	2	0.32	0.62|0.00	0|4|2|4	0.3100	0.6190	0.5026
GP3D_CHLMU	MCM3_HUMAN	MCM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|4	9	2	0.04	0.07|0.01	3|1|4|2	0.0395	0.0700	0.6028
GP3D_CHLMU	CAPR1_HUMAN	CAPR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.30	0.00|0.61	1|3|1|5	0.3040	0.6070	0.5048
GP3D_CHLMU	PPIB_HUMAN	PPIB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|19	27	2	0.07	0.00|0.13	6|14|1|12	0.0660	0.1320	0.5935
GP3D_CHLMU	HS105_HUMAN	HS105_HUMAN	TCA04_2_SPC|TCA04_3_SPC	36|9	45	2	0.21	0.44|0.00	20|3|19|14	0.2195	0.4390	0.5431
GP3D_CHLMU	PIMT_HUMAN	PIMT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|44	77	2	0.00	0.00|0.00	15|35|12|35	0.0000	0.0000	0.9047
GP3D_CHLMU	ACLY_HUMAN	ACLY_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|16	23	2	0.09	0.00|0.19	3|10|2|13	0.0945	0.1890	0.5854
GP3D_CHLMU	SND1_HUMAN	SND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|5	12	2	0.02	0.03|0.00	3|3|4|4	0.0160	0.0310	0.6265
GP3D_CHLMU	HORN_HUMAN	HORN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|3	26	2	0.37	0.73|0.00	8|0|23|1	0.3655	0.7310	0.4811
GP3D_CHLMU	TRAP1_HUMAN	TRAP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	38|49	87	2	0.00	0.00|0.00	24|24|32|31	0.0000	0.0000	0.9047
GP3D_CHLMU	RL10A_HUMAN	RL10A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|72	136	2	0.00	0.00|0.00	42|46|42|45	0.0000	0.0000	0.9047
GP3D_CHLMU	PDIA1_HUMAN	PDIA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.39	0.00|0.82	0|6|0|3	0.4110	0.8220	0.4475
GP3D_CHLMU	CAPZB_HUMAN	CAPZB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.24	0.48|0.00	2|0|3|4	0.2390	0.4770	0.5339
GP3D_CHLMU	DNJA1_HUMAN	DNJA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|5	21	2	0.22	0.45|0.00	5|2|15|4	0.2235	0.4470	0.5385
GP3D_CHLMU	CMBL_HUMAN	CMBL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|35	65	2	0.00	0.00|0.00	20|21|20|23	0.0000	0.0000	0.9047
GP3D_CHLMU	CALR_HUMAN	CALR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|9	42	2	0.25	0.45|0.00	22|7|18|7	0.2225	0.4450	0.5400
GP3D_CHLMU	RL18A_HUMAN	RL18A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	18|30	48	2	0.00	0.00|0.00	9|23|10|20	0.0000	0.0000	0.9047
GP3D_CHLMU	BUB3_HUMAN	BUB3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|8	23	2	0.00	0.01|0.00	8|3|10|8	0.0045	0.0090	0.6515
GP3D_CHLMU	EIF3F_HUMAN	EIF3F_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|7	10	2	0.13	0.00|0.27	3|4|0|5	0.1335	0.2670	0.5687
GP3D_CHLMU	RCC2_HUMAN	RCC2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.02	0.00|0.04	3|8|1|4	0.0185	0.0370	0.6203
GP3D_CHLMU	PSMD3_HUMAN	PSMD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.21	0.36|0.03	1|0|2|1	0.1960	0.3630	0.5508
GP3D_CHLMU	RL30_HUMAN	RL30_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.39	0.77|0.00	1|0|3|0	0.3840	0.7680	0.4716
GP3D_CHLMU	EIF3A_HUMAN	EIF3A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.03	0.06|0.01	0|0|4|4	0.0340	0.0590	0.6084
GP3D_CHLMU	C1TC_HUMAN	C1TC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.12	0.24|0.00	4|1|3|4	0.1175	0.2350	0.5757
GP3D_CHLMU	SYRC_HUMAN	SYRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.38	0.75|0.00	5|0|3|4	0.3770	0.7540	0.4757
GP3D_CHLMU	PLAK_HUMAN	PLAK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|25	42	2	0.00	0.00|0.00	9|18|8|20	0.0000	0.0000	0.9047
GP3D_CHLMU	PLEC_HUMAN	PLEC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|7	18	2	0.00	0.00|0.00	6|5|5|7	0.0000	0.0000	0.9047
GP3D_CHLMU	RL28_HUMAN	RL28_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|2	23	2	0.46	0.91|0.00	18|1|8|3	0.4565	0.9130	0.4006
GP3D_CHLMU	UBA1_HUMAN	UBA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.30	0.00|0.60	1|8|0|2	0.2975	0.5950	0.5092
GP3D_CHLMU	HCD2_HUMAN	HCD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	70|48	118	2	0.00	0.00|0.00	47|29|47|37	0.0000	0.0000	0.9047
GP3D_CHLMU	SYWC_HUMAN	SYWC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	158|126	284	2	0.00	0.00|0.00	110|77|111|90	0.0000	0.0000	0.9047
GP3D_CHLMU	PYC_HUMAN	PYC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|12	33	2	0.00	0.00|0.00	11|10|13|10	0.0010	0.0020	0.6785
GP3D_CHLMU	SYIC_HUMAN	SYIC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|1	6	2	0.21	0.43|0.00	4|0|2|1	0.2160	0.4320	0.5454
GP3D_CHLMU	PUR6_HUMAN	PUR6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.36	0.00|0.74	0|4|0|3	0.3705	0.7410	0.4804
GP3D_CHLMU	HMGB1_HUMAN	HMGB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.38	0.74|0.00	3|0|4|0	0.3705	0.7410	0.4804
GP3D_CHLMU	HNRL1_HUMAN	HNRL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|3	6	2	0.05	0.05|0.05	3|0|4|0	0.0525	0.0540	0.5981
GP3D_CHLMU	PUR2_HUMAN	PUR2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|17	27	2	0.00	0.00|0.00	8|12|3|13	0.0000	0.0000	0.9047
GP3D_CHLMU	PDIA3_HUMAN	PDIA3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|13	27	2	0.00	0.00|0.00	9|8|9|10	0.0000	0.0000	0.9047
GP3D_CHLMU	SR140_HUMAN	SR140_HUMAN	TCA04_2_SPC|TCA04_3_SPC	42|19	61	2	0.00	0.00|0.00	20|15|29|19	0.0000	0.0000	0.9047
GP3D_CHLMU	PA2G4_HUMAN	PA2G4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.03	0.06|0.00	16|0|16|11	0.0290	0.0580	0.6112
GP3D_CHLMU	DDB1_HUMAN	DDB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|3	11	2	0.11	0.22|0.00	5|0|7|2	0.1115	0.2230	0.5774
GP3D_CHLMU	NS1BP_HUMAN	NS1BP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|29	50	2	0.00	0.00|0.00	15|24|11|18	0.0000	0.0000	0.9047
GP3D_CHLMU	IF4G1_HUMAN	IF4G1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|22	86	2	0.01	0.02|0.00	40|11|43|24	0.0115	0.0230	0.6351
GP3D_CHLMU	GLYM_HUMAN	GLYM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|8	21	2	0.00	0.00|0.00	8|6|4|10	0.0005	0.0010	0.6889
GP3D_CHLMU	IF2A_HUMAN	IF2A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|62	112	2	0.00	0.00|0.00	25|47|33|50	0.0000	0.0000	0.9047
GP3D_CHLMU	MCM5_HUMAN	MCM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.01	0.00|0.01	3|5|5|4	0.0060	0.0120	0.6443
GP3D_CHLMU	SYVC_HUMAN	SYVC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.32	0.61|0.00	1|0|9|0	0.3045	0.6090	0.5034
GP3D_CHLMU	SAHH_HUMAN	SAHH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|9	13	2	0.04	0.00|0.08	2|5|2|8	0.0400	0.0800	0.6019
GP3D_CHLMU	PCNA_HUMAN	PCNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.20	0.35|0.09	0|2|0|1	0.2210	0.3530	0.5416
GP3D_CHLMU	BAG2_HUMAN	BAG2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.19	0.38|0.00	3|1|2|4	0.1905	0.3810	0.5532
GP3D_CHLMU	RU1C_HUMAN	RU1C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.32	0.70|0.00	0|1|0|2	0.3495	0.6990	0.4886
GP3D_CHLMU	EIF3E_HUMAN	EIF3E_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.29	0.00|0.61	0|1|0|2	0.3035	0.6070	0.5056
GP3D_CHLMU	XPO1_HUMAN	XPO1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.24	0.00|0.52	1|1|0|1	0.2620	0.5240	0.5234
GP3D_CHLMU	OAT_HUMAN	OAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|33	50	2	0.00	0.00|0.00	9|26|11|23	0.0000	0.0000	0.9047
GP3D_CHLMU	IQGA1_HUMAN	IQGA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|21	71	2	0.00	0.00|0.00	39|6|45|9	0.0000	0.0000	0.9047
GP3D_CHLMU	SYQ_HUMAN	SYQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.11	0.21|0.00	3|3|3|4	0.1065	0.2120	0.5818
GP3D_CHLMU	MCCB_HUMAN	MCCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|10	10	2	0.32	0.00|0.66	0|7|0|6	0.3280	0.6560	0.4969
GP3D_CHLMU	2ABA_HUMAN	2ABA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|26	53	2	0.00	0.00|0.00	22|16|18|18	0.0000	0.0000	0.9047
GP3D_CHLMU	NDKB_HUMAN	NDKB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|9	17	2	0.00	0.00|0.00	4|6|7|6	0.0000	0.0000	0.9047
GP3D_CHLMU	STRAP_HUMAN	STRAP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.33	0.00|0.66	0|3|0|3	0.3305	0.6610	0.4955
GP3D_CHLMU	P5CS_HUMAN	P5CS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.27	0.00|0.56	0|4|0|2	0.2800	0.5600	0.5159
GP3D_CHLMU	CHERP_HUMAN	CHERP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|6	12	2	0.00	0.00|0.00	4|4|3|5	0.0005	0.0010	0.6889
GP3D_CHLMU	RUXE_HUMAN	RUXE_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.24	0.00|0.48	0|2|0|4	0.2425	0.4810	0.5324
GP3D_CHLMU	CAZA2_HUMAN	CAZA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.33	0.65|0.00	5|0|4|0	0.3230	0.6460	0.4990
GP3D_CHLMU	LMNA_HUMAN	LMNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.11	0.22|0.00	2|4|2|1	0.1090	0.2150	0.5783
GP3D_CHLMU	RUXF_HUMAN	RUXF_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|7	7	2	0.38	0.00|0.76	0|5|0|4	0.3785	0.7570	0.4750
GP3D_CHLMU	EIF3L_HUMAN	EIF3L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|5	7	2	0.11	0.00|0.21	2|2|2|3	0.1075	0.2140	0.5801
GP3D_CHLMU	TADBP_HUMAN	TADBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|11	27	2	0.00	0.00|0.00	6|10|10|12	0.0000	0.0000	0.9047
GP3D_CHLMU	RPN1_HUMAN	RPN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|23	55	2	0.00	0.00|0.00	23|17|17|22	0.0000	0.0000	0.9047
GP3D_CHLMU	IF2G_HUMAN	IF2G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	58|40	98	2	0.00	0.00|0.00	37|28|39|38	0.0000	0.0000	0.9047
GP3D_CHLMU	RBP2_HUMAN	RBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|16	48	2	0.00	0.00|0.00	25|6|27|11	0.0000	0.0000	0.9047
GP3D_CHLMU	TPIS_HUMAN	TPIS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|4	11	2	0.02	0.03|0.00	5|2|6|2	0.0170	0.0330	0.6221
GP3D_CHLMU	DHE3_HUMAN	DHE3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|0	11	2	0.32	0.60|0.00	6|0|9|0	0.3015	0.6030	0.5063
GP3D_CHLMU	SMC4_HUMAN	SMC4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.01	0.00|0.01	4|2|2|7	0.0050	0.0100	0.6475
GP3D_CHLMU	DNJA2_HUMAN	DNJA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.00	0.00|0.00	7|12|7|11	0.0000	0.0000	0.9047
GP3D_CHLMU	CAND1_HUMAN	CAND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|12	28	2	0.00	0.00|0.00	12|8|13|7	0.0000	0.0000	0.9047
GP3D_CHLMU	SEPT2_HUMAN	SEPT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.01	0.02|0.00	18|4|15|9	0.0110	0.0220	0.6360
GP3D_CHLMU	ABCF1_HUMAN	ABCF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|16	40	2	0.00	0.00|0.00	20|15|11|12	0.0000	0.0000	0.9047
GP3D_CHLMU	FILA2_HUMAN	FILA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	193|352	545	2	0.00	0.00|0.00	201|207|142|258	0.0000	0.0000	0.9047
GP3D_CHLMU	DREB_HUMAN	DREB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.33	0.60|0.00	5|0|9|0	0.3010	0.6020	0.5070
GP3D_CHLMU	IF2B3_HUMAN	IF2B3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.01	0.00|0.02	4|2|4|1	0.0115	0.0210	0.6351
GP3D_CHLMU	ACACA_HUMAN	ACACA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|3	8	2	0.00	0.01|0.00	3|2|4|2	0.0055	0.0110	0.6467
GP3D_CHLMU	PSA6_HUMAN	PSA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|7	14	2	0.00	0.00|0.00	8|3|7|2	0.0000	0.0000	0.9047
GP3D_CHLMU	PGK1_HUMAN	PGK1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|15	24	2	0.00	0.00|0.00	5|12|8|10	0.0000	0.0000	0.9047
GP3D_CHLMU	IF2P_HUMAN	IF2P_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.22	0.00|0.43	2|3|0|3	0.2155	0.4310	0.5469
GP3D_CHLMU	COPA_HUMAN	COPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.27	0.54|0.00	1|0|4|0	0.2695	0.5390	0.5204
GP3D_CHLMU	IF6_HUMAN	IF6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|7	22	2	0.00	0.00|0.00	5|8|10|9	0.0000	0.0000	0.9047
GP3D_CHLMU	PHB_HUMAN	PHB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.05	0.11|0.00	3|1|3|1	0.0545	0.1060	0.5972
GP3D_CHLMU	TRA2B_HUMAN	TRA2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.27	0.00|0.53	0|0|0|2	0.2670	0.5340	0.5219
GP3D_CHLMU	PP2AA_HUMAN	PP2AA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.29	0.59|0.00	1|2|2|0	0.2940	0.5880	0.5100
GP3D_CHLMU	RFA1_HUMAN	RFA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.23	0.47|0.00	4|0|1|0	0.2360	0.4720	0.5354
GP3D_CHLMU	IMDH2_HUMAN	IMDH2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.28	0.56|0.00	1|0|4|0	0.2795	0.5590	0.5167
GP3D_CHLMU	EIF3H_HUMAN	EIF3H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|12	12	2	0.37	0.00|0.76	0|8|0|9	0.3785	0.7570	0.4750
GP3D_CHLMU	K2C78_HUMAN	K2C78_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.34	0.67|0.00	2|0|6|0	0.3335	0.6670	0.4948
GP3D_CHLMU	TLN1_HUMAN	TLN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	25|32	57	2	0.00	0.00|0.00	16|26|17|26	0.0000	0.0000	0.9047
GP3D_CHLMU	DSG1_HUMAN	DSG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|82	112	2	0.00	0.00|0.00	35|53|32|48	0.0000	0.0000	0.9047
GP3D_CHLMU	RPN2_HUMAN	RPN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|11	39	2	0.00	0.00|0.00	18|7|19|14	0.0000	0.0000	0.9047
GP3D_CHLMU	IPO5_HUMAN	IPO5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|12	31	2	0.00	0.00|0.00	7|11|12|16	0.0000	0.0000	0.9047
GP3D_CHLMU	LRC59_HUMAN	LRC59_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|22	46	2	0.00	0.00|0.00	17|18|16|18	0.0000	0.0000	0.9047
GP3D_CHLMU	IF2B2_HUMAN	IF2B2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	41|24	65	2	0.00	0.00|0.00	27|19|28|24	0.0000	0.0000	0.9047
GP3D_CHLMU	SEPT9_HUMAN	SEPT9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|32	55	2	0.00	0.00|0.00	16|25|17|25	0.0000	0.0000	0.9047
GP3D_CHLMU	PYRG1_HUMAN	PYRG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|23	56	2	0.00	0.00|0.00	26|14|26|19	0.0000	0.0000	0.9047
GP3D_CHLMU	SSBP_HUMAN	SSBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	184|320	504	2	0.00	0.00|0.00	129|219|145|281	0.0000	0.0000	0.9047
GP3D_CHLMU	NSUN2_HUMAN	NSUN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.11	0.00|0.20	2|5|2|4	0.1020	0.2040	0.5827
GP3D_CHLMU	MOES_HUMAN	MOES_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|0	9	2	0.22	0.46|0.00	4|1|6|2	0.2310	0.4620	0.5369
GP3D_CHLMU	SERPH_HUMAN	SERPH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|12	18	2	0.00	0.00|0.00	4|7|5|11	0.0005	0.0010	0.6889
GP3D_CHLMU	IF1AX_HUMAN	IF1AX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	35|41	76	2	0.00	0.00|0.00	38|16|31|32	0.0000	0.0000	0.9047
GP3D_CHLMU	SP16H_HUMAN	SP16H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|6	27	2	0.00	0.01|0.00	17|6|12|6	0.0025	0.0050	0.6644
GP3D_CHLMU	C1TM_HUMAN	C1TM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|6	16	2	0.00	0.00|0.00	6|4|9|5	0.0005	0.0010	0.6889
GP3D_CHLMU	GSTP1_HUMAN	GSTP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.02	0.03|0.00	3|3|2|2	0.0160	0.0300	0.6265
GP3D_CHLMU	IPYR_HUMAN	IPYR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|8	14	2	0.00	0.00|0.00	5|5|4|7	0.0000	0.0000	0.9047
GP3D_CHLMU	PGAM5_HUMAN	PGAM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|17	30	2	0.00	0.00|0.00	18|12|8|8	0.0000	0.0000	0.9047
GP3D_CHLMU	SSRP1_HUMAN	SSRP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|20	21	2	0.25	0.00|0.51	8|8|1|15	0.2570	0.5140	0.5264
GP3D_CHLMU	ECHA_HUMAN	ECHA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.20	0.00|0.43	0|5|0|2	0.2165	0.4330	0.5446
GP3D_CHLMU	HSPB1_HUMAN	HSPB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|5	26	2	0.01	0.01|0.00	15|1|16|8	0.0045	0.0090	0.6515
GP3D_CHLMU	SNR40_HUMAN	SNR40_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.26	0.54|0.00	0|0|6|1	0.2675	0.5350	0.5211
GP3D_CHLMU	IF2B_HUMAN	IF2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|1	5	2	0.14	0.27|0.00	0|2|2|3	0.1370	0.2730	0.5678
GP3D_CHLMU	AAAT_HUMAN	AAAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|124	125	2	0.00	0.00|0.00	0|113|1|83	0.0000	0.0000	0.9047
